Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_diff,Gene,Hallmark,Reactome,same_direction,log2FoldChange_hcv,hcv_sig,log2FoldChange_fu,padj_fu,fu_sig
ENSG00000125775,902.1315365796644,1.0371247041355875,0.3133744517812966,3.3095381523296443,0.0009345002910088,0.026288476547372,1.0371247041355875,SDCBP2,,,False,1.961452066644379,True,-0.7262870268006146,0.0744035717232936,False
ENSG00000127074,20.731195427488636,1.0361192083558808,0.3053496109025219,3.39322262534877,0.0006907547474165,0.023773708938414,1.0361192083558808,RGS13,,,False,0.9474069906347191,True,-0.8893206710091854,0.0716742697958563,False
ENSG00000278224,8.282106219622406,-1.023658088672111,0.2860538359224013,-3.578550468904748,0.0003455051555414,0.0178008444076226,1.023658088672111,PRICKLE4,,,False,-0.8858633532307938,True,,,False
ENSG00000251655,12.709849414585776,-0.9962326984154554,0.3252076000183529,-3.0633745901363727,0.0021885591598016,0.0373968671708021,0.9962326984154554,PRB1,,,False,-2.4001209255240608,True,0.7844132536239811,0.2278087400979205,False
ENSG00000146005,7.063319506883533,-0.9954656203659724,0.3372547846695774,-2.951672342740138,0.0031605811452146,0.0444836097938236,0.9954656203659724,PSD2,,,False,-1.1282414739170727,True,,,False
ENSG00000103154,581.2496160763917,-0.9927784477090852,0.2367405925047154,-4.193528609544689,2.7464841957042223e-05,0.0073732319615713,0.9927784477090852,NECAB2,,,False,-1.5388746267261124,True,0.1234987747065274,0.7922093274387362,False
ENSG00000100448,116.9671015773713,0.985009400210501,0.3406020405406532,2.891965646027694,0.0038283980623354,0.0491619515527401,0.985009400210501,CTSG,,,False,1.9081145654430842,True,-0.601251008670091,0.2405140745860583,False
ENSG00000173391,157.47299269390686,0.9741998294490968,0.332166842914524,2.9328629579677408,0.0033585210092558,0.0456022342513066,0.9741998294490968,OLR1,"['HALLMARK_COMPLEMENT', 'HALLMARK_ANGIOGENESIS', 'HALLMARK_COAGULATION', 'HALLMARK_TNFA_SIGNALING_VIA_NFKB', 'HALLMARK_INFLAMMATORY_RESPONSE']",,False,3.19975560842535,True,-0.7727341979927342,0.1389096171743518,False
ENSG00000078098,267.2604461198597,0.9715180445933372,0.3088248035144898,3.145854975174474,0.0016560209877239,0.0332284689807212,0.9715180445933372,FAP,['HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION'],['HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION'],False,3.9122802279631053,True,-0.9546603744205838,0.0775629395834937,False
ENSG00000139574,12.103763795954386,-0.953431489614446,0.2841698034653155,-3.3551470915903194,0.0007932279485957,0.0250390307434502,0.953431489614446,NPFF,,,False,-1.9446329075983102,True,,,False
ENSG00000175868,19.4030648163916,-0.9494956859549896,0.3224078712582555,-2.945013973292307,0.003229400778712,0.0448947441043838,0.9494956859549896,CALCB,['HALLMARK_KRAS_SIGNALING_DN'],,False,-0.8491341225042682,True,0.3385904539060305,0.532894640831541,False
ENSG00000112486,20.894238253611448,0.9361647217669176,0.2546729763114175,3.675948407742181,0.0002369674132907,0.0154071772249654,0.9361647217669176,CCR6,,,False,1.08203841935293,True,-0.95037822474445,0.0625153223173097,False
